,Date,District,Community Area,Time Period,Average Traffic condition_x,SEGMENTID,WEATHER,PER CAPITA INCOME,Day,Crime Rate,dayOfWeek,SPEED,PER CAPITA INCOME 
186,2013-04-10 20:01:00,10,30.0,evening,medium,537,Cloudy,Low,2013-04-10,0.009411764705882352,weekday,19.226745085900017,10402
187,2013-04-10 21:27:00,10,30.0,evening,medium,537,Cloudy,Low,2013-04-10,0.009411764705882352,weekday,19.226745085900017,10402
188,2013-04-14 18:00:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-04-14,0.018137847642079808,weekend,19.226745085900017,10402
189,2013-04-22 22:59:00,10,30.0,evening,medium,537,Sunny,Low,2013-04-22,0.01312910284463895,weekday,19.226745085900017,10402
190,2013-04-27 20:37:00,10,30.0,evening,medium,537,Cloudy,Low,2013-04-27,0.01954022988505747,weekend,19.226745085900017,10402
191,2013-04-30 15:00:00,10,30.0,afternoon,medium,537,Cloudy,Low,2013-04-30,0.027939464493597205,weekday,19.226745085900017,10402
192,2013-05-04 23:00:00,10,30.0,evening,medium,537,Sunny,Low,2013-05-04,0.01646542261251372,weekend,19.226745085900017,10402
193,2013-05-04 22:30:00,10,30.0,evening,medium,537,Sunny,Low,2013-05-04,0.01646542261251372,weekend,19.226745085900017,10402
194,2013-05-04 09:00:00,10,30.0,morning,medium,537,Sunny,Low,2013-05-04,0.0043907793633369925,weekend,19.226745085900017,10402
195,2013-05-09 16:20:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-05-09,0.02040816326530612,weekday,19.226745085900017,10402
196,2013-05-20 10:30:00,10,30.0,morning,medium,537,Cloudy,Low,2013-05-20,0.012526096033402923,weekday,19.226745085900017,10402
197,2013-05-27 08:30:00,10,30.0,morning,medium,537,Cloudy,Low,2013-05-27,0.007792207792207792,weekday,19.226745085900017,10402
198,2013-06-04 21:20:00,10,30.0,evening,medium,537,Sunny,Low,2013-06-04,0.017482517482517484,weekday,19.226745085900017,10402
199,2013-06-07 21:21:00,10,30.0,evening,medium,537,Sunny,Low,2013-06-07,0.0193621867881549,weekday,19.226745085900017,10402
200,2013-06-07 21:25:00,10,30.0,evening,medium,537,Sunny,Low,2013-06-07,0.0193621867881549,weekday,19.226745085900017,10402
201,2013-06-07 17:00:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-06-07,0.014806378132118452,weekday,19.226745085900017,10402
202,2013-06-08 19:37:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-06-08,0.024918743228602384,weekend,19.226745085900017,10402
203,2013-06-11 14:40:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-06-11,0.02112676056338028,weekday,19.226745085900017,10402
204,2013-06-13 19:49:00,10,30.0,afternoon,medium,537,Cloudy,Low,2013-06-13,0.02305159165751921,weekday,19.226745085900017,10402
205,2013-06-13 19:29:00,10,30.0,afternoon,medium,537,Cloudy,Low,2013-06-13,0.02305159165751921,weekday,19.226745085900017,10402
206,2013-06-13 19:31:00,10,30.0,afternoon,medium,537,Cloudy,Low,2013-06-13,0.02305159165751921,weekday,19.226745085900017,10402
207,2013-06-13 20:10:00,10,30.0,evening,medium,537,Cloudy,Low,2013-06-13,0.014270032930845226,weekday,19.226745085900017,10402
208,2013-06-13 20:35:00,10,30.0,evening,medium,537,Cloudy,Low,2013-06-13,0.014270032930845226,weekday,19.226745085900017,10402
209,2013-06-13 21:05:00,10,30.0,evening,medium,537,Cloudy,Low,2013-06-13,0.014270032930845226,weekday,19.226745085900017,10402
210,2013-06-13 21:24:00,10,30.0,evening,medium,537,Cloudy,Low,2013-06-13,0.014270032930845226,weekday,19.226745085900017,10402
211,2013-06-13 21:50:00,10,30.0,evening,medium,537,Cloudy,Low,2013-06-13,0.014270032930845226,weekday,19.226745085900017,10402
212,2013-06-26 11:00:00,10,30.0,morning,medium,537,Cloudy,Low,2013-06-26,0.010515247108307046,weekday,19.226745085900017,10402
213,2013-06-30 19:13:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-06-30,0.0203862660944206,weekend,19.226745085900017,10402
214,2013-07-19 03:17:00,10,30.0,evening,medium,537,Cloudy,Low,2013-07-19,0.016611295681063124,weekday,19.226745085900017,10402
215,2013-07-20 01:55:00,10,30.0,evening,medium,537,Cloudy,Low,2013-07-20,0.014176663031624863,weekend,19.226745085900017,10402
216,2013-07-24 10:20:00,10,30.0,morning,medium,537,Sunny,Low,2013-07-24,0.008316008316008316,weekday,19.226745085900017,10402
217,2013-08-06 12:20:00,10,30.0,afternoon,medium,537,Cloudy,Low,2013-08-06,0.017699115044247787,weekday,19.226745085900017,10402
218,2013-08-08 11:30:00,10,30.0,morning,medium,537,Cloudy,Low,2013-08-08,0.0165016501650165,weekday,19.226745085900017,10402
219,2013-08-22 20:10:00,10,30.0,evening,medium,537,Cloudy,Low,2013-08-22,0.015469613259668509,weekday,19.226745085900017,10402
220,2013-08-24 07:00:00,10,30.0,morning,medium,537,Sunny,Low,2013-08-24,0.010660980810234541,weekend,19.226745085900017,10402
221,2013-09-28 02:47:00,10,30.0,evening,medium,537,Sunny,Low,2013-09-28,0.009771986970684038,weekend,19.226745085900017,10402
222,2013-10-15 16:00:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-10-15,0.015345268542199489,weekday,19.226745085900017,10402
223,2013-11-01 08:45:00,10,30.0,morning,medium,537,Sunny,Low,2013-11-01,0.011156186612576065,weekday,19.226745085900017,10402
224,2013-11-12 16:00:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-11-12,0.017543859649122806,weekday,19.226745085900017,10402
225,2013-11-13 01:00:00,10,30.0,evening,medium,537,Cloudy,Low,2013-11-13,0.00975609756097561,weekday,19.226745085900017,10402
226,2013-11-24 15:03:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-11-24,0.01875,weekend,19.226745085900017,10402
227,2013-12-09 11:45:00,10,30.0,morning,medium,537,Sunny,Low,2013-12-09,0.009554140127388535,weekday,19.226745085900017,10402
228,2013-12-16 19:00:00,10,30.0,afternoon,medium,537,Sunny,Low,2013-12-16,0.018413597733711047,weekday,19.226745085900017,10402
229,2014-08-16 22:00:00,10,30,evening,medium,537,Sunny,Low,2014-08-16,0.02702702702702703,weekend,19.226745085900017,10402
230,2014-09-07 04:00:00,10,30,morning,medium,537,Sunny,Low,2014-09-07,0.01338199513381995,weekend,19.226745085900017,10402
231,2014-10-17 19:55:00,10,30,afternoon,medium,537,Sunny,Low,2014-10-17,0.02199074074074074,weekday,19.226745085900017,10402
232,2014-04-15 10:20:00,10,30,morning,medium,537,Sunny,Low,2014-04-15,0.009433962264150943,weekday,19.226745085900017,10402
233,2014-01-01 14:52:00,10,30,afternoon,medium,537,Cloudy,Low,2014-01-01,0.012121212121212121,weekday,19.226745085900017,10402
234,2014-01-04 13:12:00,10,30,afternoon,medium,537,Sunny,Low,2014-01-04,0.02264808362369338,weekend,19.226745085900017,10402
235,2014-01-12 07:46:00,10,30,morning,medium,537,Cloudy,Low,2014-01-12,0.018922852983988356,weekend,19.226745085900017,10402
236,2014-01-19 17:19:00,10,30,afternoon,medium,537,Cloudy,Low,2014-01-19,0.018575851393188854,weekend,19.226745085900017,10402
237,2014-02-02 12:15:00,10,30,afternoon,medium,537,Sunny,Low,2014-02-02,0.02079722703639515,weekend,19.226745085900017,10402
238,2014-02-12 19:20:00,10,30,afternoon,medium,537,Cloudy,Low,2014-02-12,0.04145936981757877,weekday,19.226745085900017,10402
239,2014-02-26 11:50:00,10,30,morning,medium,537,Sunny,Low,2014-02-26,0.013636363636363636,weekday,19.226745085900017,10402
240,2014-02-26 11:30:00,10,30,morning,medium,537,Sunny,Low,2014-02-26,0.013636363636363636,weekday,19.226745085900017,10402
241,2014-03-04 20:45:00,10,30,evening,medium,537,Sunny,Low,2014-03-04,0.0144,weekday,19.226745085900017,10402
242,2014-03-22 19:00:00,10,30,afternoon,medium,537,Sunny,Low,2014-03-22,0.01358695652173913,weekend,19.226745085900017,10402
243,2014-03-24 22:30:00,10,30,evening,medium,537,Sunny,Low,2014-03-24,0.01440922190201729,weekday,19.226745085900017,10402
244,2014-03-26 20:00:00,10,30,evening,medium,537,Sunny,Low,2014-03-26,0.008287292817679558,weekday,19.226745085900017,10402
245,2014-04-04 02:30:00,10,30,evening,medium,537,Sunny,Low,2014-04-04,0.01858736059479554,weekday,19.226745085900017,10402
246,2014-04-26 07:00:00,10,30,morning,medium,537,Sunny,Low,2014-04-26,0.014157014157014158,weekend,19.226745085900017,10402
247,2014-05-04 12:47:00,10,30,afternoon,medium,537,Sunny,Low,2014-05-04,0.020833333333333332,weekend,19.226745085900017,10402
248,2014-05-17 12:35:00,10,30,afternoon,medium,537,Sunny,Low,2014-05-17,0.02493765586034913,weekend,19.226745085900017,10402
249,2014-06-17 02:00:00,10,30,evening,medium,537,Sunny,Low,2014-06-17,0.020385050962627407,weekday,19.226745085900017,10402
250,2014-06-18 10:45:00,10,30,morning,medium,537,Cloudy,Low,2014-06-18,0.01953125,weekday,19.226745085900017,10402
251,2014-09-21 16:25:00,10,30,afternoon,medium,537,Sunny,Low,2014-09-21,0.017743979721166033,weekend,19.226745085900017,10402
252,2014-09-28 09:30:00,10,30,morning,medium,537,Sunny,Low,2014-09-28,0.005995203836930456,weekend,19.226745085900017,10402
253,2014-10-25 09:00:00,10,30,morning,medium,537,Cloudy,Low,2014-10-25,0.006242197253433208,weekend,19.226745085900017,10402
254,2014-12-10 20:41:00,10,30,evening,medium,537,Sunny,Low,2014-12-10,0.013831258644536652,weekday,19.226745085900017,10402
255,2014-11-14 09:30:00,10,30,morning,medium,537,Snow,Low,2014-11-14,0.005376344086021506,weekday,19.226745085900017,10402
256,2014-12-11 18:50:00,10,30,afternoon,medium,537,Cloudy,Low,2014-12-11,0.026771653543307086,weekday,19.226745085900017,10402
257,2014-12-11 20:00:00,10,30,evening,medium,537,Cloudy,Low,2014-12-11,0.02204724409448819,weekday,19.226745085900017,10402
258,2014-07-08 20:15:00,10,30,evening,medium,537,Cloudy,Low,2014-07-08,0.01600985221674877,weekday,19.226745085900017,10402
259,2014-07-11 20:10:00,10,30,evening,medium,537,Sunny,Low,2014-07-11,0.0192102454642476,weekday,19.226745085900017,10402
260,2014-08-03 12:35:00,10,30,afternoon,medium,537,Sunny,Low,2014-08-03,0.010676156583629894,weekend,19.226745085900017,10402
261,2014-09-09 21:50:00,10,30,evening,medium,537,Sunny,Low,2014-09-09,0.016602809706257982,weekday,19.226745085900017,10402
262,2014-10-10 15:09:00,10,30,afternoon,medium,537,Sunny,Low,2014-10-10,0.02316076294277929,weekday,19.226745085900017,10402
263,2014-10-29 20:00:00,10,30,evening,medium,537,Sunny,Low,2014-10-29,0.012642225031605562,weekday,19.226745085900017,10402
264,2013-07-01 13:10:00,10,30.0,afternoon,free flow,535,Sunny,Low,2013-07-01,0.027540360873694207,weekday,20.560414471373374,10402
265,2013-02-15 18:00:00,10,30.0,afternoon,free flow,535,Snow,Low,2013-02-15,0.023630504833512353,weekday,20.560414471373374,10402
266,2013-04-30 15:20:00,10,30.0,afternoon,free flow,535,Cloudy,Low,2013-04-30,0.027939464493597205,weekday,20.560414471373374,10402
267,2013-05-15 12:29:00,10,30.0,afternoon,free flow,535,Cloudy,Low,2013-05-15,0.015473887814313346,weekday,20.560414471373374,10402
268,2013-05-30 14:15:00,10,30.0,afternoon,free flow,535,Cloudy,Low,2013-05-30,0.018027571580063628,weekday,20.560414471373374,10402
269,2013-06-05 18:37:00,10,30.0,afternoon,free flow,535,Sunny,Low,2013-06-05,0.02774694783573807,weekday,20.560414471373374,10402
270,2013-07-14 18:00:00,10,30.0,afternoon,free flow,535,Sunny,Low,2013-07-14,0.016967126193001062,weekend,20.560414471373374,10402
271,2013-08-27 20:00:00,10,30.0,evening,free flow,535,Sunny,Low,2013-08-27,0.019230769230769232,weekday,20.560414471373374,10402
272,2013-08-28 21:00:00,10,30.0,evening,free flow,535,Cloudy,Low,2013-08-28,0.014460511679644048,weekday,20.560414471373374,10402
273,2013-09-20 13:39:00,10,30.0,afternoon,free flow,535,Cloudy,Low,2013-09-20,0.015873015873015872,weekday,20.560414471373374,10402
274,2013-12-04 12:30:00,10,30.0,afternoon,free flow,535,Sunny,Low,2013-12-04,0.013872832369942197,weekday,20.560414471373374,10402
275,2013-12-20 05:00:00,10,30.0,morning,free flow,535,Sunny,Low,2013-12-20,0.017482517482517484,weekday,20.560414471373374,10402
276,2013-12-22 20:14:00,10,30.0,evening,free flow,535,Sunny,Low,2013-12-22,0.018666666666666668,weekend,20.560414471373374,10402
277,2014-11-08 19:35:00,10,30,afternoon,free flow,535,Sunny,Low,2014-11-08,0.01747311827956989,weekend,20.560414471373374,10402
278,2014-01-14 17:00:00,10,30,afternoon,free flow,535,Cloudy,Low,2014-01-14,0.020558002936857563,weekday,20.560414471373374,10402
279,2014-01-25 15:00:00,10,30,afternoon,free flow,535,Snow,Low,2014-01-25,0.029542097488921712,weekend,20.560414471373374,10402
280,2014-01-31 19:00:00,10,30,afternoon,free flow,535,Cloudy,Low,2014-01-31,0.01752021563342318,weekday,20.560414471373374,10402
281,2014-02-02 21:20:00,10,30,evening,free flow,535,Sunny,Low,2014-02-02,0.024263431542461005,weekend,20.560414471373374,10402
282,2014-02-15 19:00:00,10,30,afternoon,free flow,535,Cloudy,Low,2014-02-15,0.01567398119122257,weekend,20.560414471373374,10402
283,2014-03-07 18:00:00,10,30,afternoon,free flow,535,Sunny,Low,2014-03-07,0.021164021164021163,weekday,20.560414471373374,10402
284,2014-03-15 17:30:00,10,30,afternoon,free flow,535,Sunny,Low,2014-03-15,0.01070154577883472,weekend,20.560414471373374,10402
285,2014-04-07 14:00:00,10,30,afternoon,free flow,535,Sunny,Low,2014-04-07,0.013210039630118891,weekday,20.560414471373374,10402
286,2014-04-29 09:40:00,10,30,morning,free flow,535,Cloudy,Low,2014-04-29,0.012738853503184714,weekday,20.560414471373374,10402
287,2014-05-06 15:30:00,10,30,afternoon,free flow,535,Sunny,Low,2014-05-06,0.019417475728155338,weekday,20.560414471373374,10402
288,2014-09-13 20:15:00,10,30,evening,free flow,535,Sunny,Low,2014-09-13,0.013196480938416423,weekend,20.560414471373374,10402
289,2014-11-27 14:25:00,10,30,afternoon,free flow,535,Cloudy,Low,2014-11-27,0.015486725663716814,weekday,20.560414471373374,10402
290,2014-12-01 13:20:00,10,30,afternoon,free flow,535,Sunny,Low,2014-12-01,0.012953367875647668,weekday,20.560414471373374,10402
291,2014-12-03 11:30:00,10,30,morning,free flow,535,Sunny,Low,2014-12-03,0.006729475100942127,weekday,20.560414471373374,10402
292,2014-12-06 16:45:00,10,30,afternoon,free flow,535,Sunny,Low,2014-12-06,0.022796352583586626,weekend,20.560414471373374,10402
293,2014-12-07 00:05:00,10,30,evening,free flow,535,Sunny,Low,2014-12-07,0.01517706576728499,weekend,20.560414471373374,10402
294,2014-12-11 00:00:00,10,30,evening,free flow,535,Cloudy,Low,2014-12-11,0.02204724409448819,weekday,20.560414471373374,10402
295,2014-07-26 20:00:00,10,30,evening,free flow,535,Sunny,Low,2014-07-26,0.02517162471395881,weekend,20.560414471373374,10402
296,2014-10-01 12:47:00,10,30,afternoon,free flow,535,Sunny,Low,2014-10-01,0.021253985122210415,weekday,20.560414471373374,10402
297,2013-01-18 08:45:00,10,31.0,morning,medium,539,Sunny,Low,2013-01-18,0.014054054054054054,weekday,18.16543901001768,16444
298,2013-05-12 17:30:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-05-12,0.026474127557160047,weekend,18.16543901001768,16444
299,2013-05-19 13:15:00,10,31.0,afternoon,medium,539,Cloudy,Low,2013-05-19,0.02235294117647059,weekend,18.16543901001768,16444
300,2013-08-29 19:15:00,12,31.0,afternoon,medium,539,Sunny,Low,2013-08-29,0.01834862385321101,weekday,18.16543901001768,16444
301,2013-09-18 18:17:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-09-18,0.01875732708089097,weekday,18.16543901001768,16444
302,2013-05-28 11:00:00,12,31.0,morning,medium,539,Cloudy,Low,2013-05-28,0.012971698113207548,weekday,18.16543901001768,16444
303,2013-01-26 16:45:00,12,31.0,afternoon,medium,539,Sunny,Low,2013-01-26,0.017587939698492462,weekend,18.16543901001768,16444
304,2013-01-26 14:29:00,12,31.0,afternoon,medium,539,Sunny,Low,2013-01-26,0.017587939698492462,weekend,18.16543901001768,16444
305,2013-06-21 07:00:00,12,31.0,morning,medium,539,Cloudy,Low,2013-06-21,0.012168141592920354,weekday,18.16543901001768,16444
306,2013-01-10 16:12:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-01-10,0.023612750885478158,weekday,18.16543901001768,16444
307,2013-01-12 13:00:00,12,31.0,afternoon,medium,539,Snow,Low,2013-01-12,0.01971090670170828,weekend,18.16543901001768,16444
308,2013-01-21 17:27:00,10,31.0,afternoon,medium,539,Snow,Low,2013-01-21,0.012048192771084338,weekday,18.16543901001768,16444
309,2013-01-24 20:06:00,12,31.0,evening,medium,539,Sunny,Low,2013-01-24,0.005827505827505828,weekday,18.16543901001768,16444
310,2013-01-28 12:45:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-01-28,0.018763796909492272,weekday,18.16543901001768,16444
311,2013-01-30 18:17:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-01-30,0.023391812865497075,weekday,18.16543901001768,16444
312,2013-02-01 18:32:00,12,31.0,afternoon,medium,539,Sunny,Low,2013-02-01,0.013761467889908258,weekday,18.16543901001768,16444
313,2013-02-03 16:20:00,12,31.0,afternoon,medium,539,Sunny,Low,2013-02-03,0.00847457627118644,weekend,18.16543901001768,16444
314,2013-02-04 18:39:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-02-04,0.012413793103448275,weekday,18.16543901001768,16444
315,2013-02-08 21:00:00,10,31.0,evening,medium,539,Snow,Low,2013-02-08,0.01838235294117647,weekday,18.16543901001768,16444
316,2013-02-13 13:00:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-02-13,0.018648018648018648,weekday,18.16543901001768,16444
317,2013-02-13 12:00:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-02-13,0.018648018648018648,weekday,18.16543901001768,16444
318,2013-02-22 14:50:00,10,31.0,afternoon,medium,539,Snow,Low,2013-02-22,0.026246719160104987,weekday,18.16543901001768,16444
319,2013-02-25 12:26:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-02-25,0.031788079470198675,weekday,18.16543901001768,16444
320,2013-03-04 17:20:00,12,31.0,afternoon,medium,539,Snow,Low,2013-03-04,0.028290282902829027,weekday,18.16543901001768,16444
321,2013-03-12 12:00:00,10,31.0,afternoon,medium,539,Snow,Low,2013-03-12,0.015457788347205707,weekday,18.16543901001768,16444
322,2013-03-25 11:25:00,10,31.0,morning,medium,539,Snow,Low,2013-03-25,0.017218543046357615,weekday,18.16543901001768,16444
323,2013-04-07 02:00:00,10,31.0,evening,medium,539,Cloudy,Low,2013-04-07,0.021383647798742137,weekend,18.16543901001768,16444
324,2013-04-09 13:05:00,10,31.0,afternoon,medium,539,Cloudy,Low,2013-04-09,0.02669902912621359,weekday,18.16543901001768,16444
325,2013-04-17 17:45:00,10,31.0,afternoon,medium,539,Cloudy,Low,2013-04-17,0.020891364902506964,weekday,18.16543901001768,16444
326,2013-04-24 19:25:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-04-24,0.018763796909492272,weekday,18.16543901001768,16444
327,2013-04-25 10:30:00,10,31.0,morning,medium,539,Sunny,Low,2013-04-25,0.012585812356979404,weekday,18.16543901001768,16444
328,2013-04-30 08:55:00,10,31.0,morning,medium,539,Cloudy,Low,2013-04-30,0.015133876600698487,weekday,18.16543901001768,16444
329,2013-04-30 09:55:00,10,31.0,morning,medium,539,Cloudy,Low,2013-04-30,0.015133876600698487,weekday,18.16543901001768,16444
330,2013-05-02 11:00:00,12,31.0,morning,medium,539,Cloudy,Low,2013-05-02,0.01696969696969697,weekday,18.16543901001768,16444
331,2013-05-05 11:59:00,12,31.0,morning,medium,539,Sunny,Low,2013-05-05,0.010882708585247884,weekend,18.16543901001768,16444
332,2013-05-05 12:15:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-05-05,0.04232164449818621,weekend,18.16543901001768,16444
333,2013-05-05 13:05:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-05-05,0.04232164449818621,weekend,18.16543901001768,16444
334,2013-05-11 20:00:00,10,31.0,evening,medium,539,Cloudy,Low,2013-05-11,0.014423076923076924,weekend,18.16543901001768,16444
335,2013-05-20 12:25:00,10,31.0,afternoon,medium,539,Cloudy,Low,2013-05-20,0.025052192066805846,weekday,18.16543901001768,16444
336,2013-05-24 18:45:00,12,31.0,afternoon,medium,539,Sunny,Low,2013-05-24,0.01929260450160772,weekday,18.16543901001768,16444
337,2013-06-19 17:50:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-06-19,0.026696329254727477,weekday,18.16543901001768,16444
338,2013-07-01 12:00:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-07-01,0.027540360873694207,weekday,18.16543901001768,16444
339,2013-07-28 14:20:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-07-28,0.017482517482517484,weekend,18.16543901001768,16444
340,2013-07-29 12:10:00,10,31.0,afternoon,medium,539,Sunny,Low,2013-07-29,0.016835016835016835,weekday,18.16543901001768,16444
341,2013-08-08 00:01:00,12,31.0,evening,medium,539,Cloudy,Low,2013-08-08,0.0187018701870187,weekday,18.16543901001768,16444
342,2013-08-29 00:00:00,10,31.0,evening,medium,539,Sunny,Low,2013-08-29,0.0194954128440367,weekday,18.16543901001768,16444
343,2013-09-07 09:30:00,10,31.0,morning,medium,539,Cloudy,Low,2013-09-07,0.014130434782608696,weekend,18.16543901001768,16444
344,2013-09-24 18:15:00,10,31.0,afternoon,medium,539,Cloudy,Low,2013-09-24,0.029347826086956522,weekday,18.16543901001768,16444
345,2013-10-11 12:43:00,10,31.0,afternoon,medium,539,Cloudy,Low,2013-10-11,0.01728110599078341,weekday,18.16543901001768,16444
346,2013-10-11 16:00:00,12,31.0,afternoon,medium,539,Cloudy,Low,2013-10-11,0.018433179723502304,weekday,18.16543901001768,16444
347,2013-10-16 00:00:00,10,31.0,evening,medium,539,Sunny,Low,2013-10-16,0.0125,weekday,18.16543901001768,16444
348,2013-12-01 00:00:00,12,31.0,evening,medium,539,Cloudy,Low,2013-12-01,0.03150525087514586,weekend,18.16543901001768,16444
349,2013-12-14 09:00:00,10,31.0,morning,medium,539,Sunny,Low,2013-12-14,0.016845329249617153,weekend,18.16543901001768,16444
350,2014-02-10 05:30:00,12,31,morning,medium,539,Cloudy,Low,2014-02-10,0.022838499184339316,weekday,18.16543901001768,16444
351,2014-02-10 07:15:00,12,31,morning,medium,539,Cloudy,Low,2014-02-10,0.022838499184339316,weekday,18.16543901001768,16444
352,2014-01-21 12:45:00,10,31,afternoon,medium,539,Snow,Low,2014-01-21,0.02037351443123939,weekday,18.16543901001768,16444
353,2014-02-10 20:14:00,12,31,evening,medium,539,Cloudy,Low,2014-02-10,0.013050570962479609,weekday,18.16543901001768,16444
354,2014-02-11 09:10:00,10,31,morning,medium,539,Cloudy,Low,2014-02-11,0.006745362563237774,weekday,18.16543901001768,16444
